REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
EL63,Elec_Network,Elec_Transmission,1,2035,1
EL63,Elec_Network,Elec_Transmission,1,2040,1
EL63,Elec_Network,Elec_Transmission,1,2045,1
EL63,Elec_Network,Elec_Transmission,1,2050,1
EL64,Elec_Network,Elec_Transmission,1,2023,1
EL64,Elec_Network,Elec_Transmission,1,2025,1
EL64,Elec_Network,Elec_Transmission,1,2030,1
EL64,Elec_Network,Elec_Transmission,1,2035,1
EL64,Elec_Network,Elec_Transmission,1,2040,1
EL64,Elec_Network,Elec_Transmission,1,2045,1
EL64,Elec_Network,Elec_Transmission,1,2050,1
EL30,Elec_Network,Elec_Transmission,1,2023,1
EL30,Elec_Network,Elec_Transmission,1,2025,1
EL30,Elec_Network,Elec_Transmission,1,2030,1
EL30,Elec_Network,Elec_Transmission,1,2035,1
EL30,Elec_Network,Elec_Transmission,1,2040,1
EL30,Elec_Network,Elec_Transmission,1,2045,1
EL30,Elec_Network,Elec_Transmission,1,2050,1
EL65,Elec_Network,Elec_Transmission,1,2023,1
EL65,Elec_Network,Elec_Transmission,1,2025,1
EL65,Elec_Network,Elec_Transmission,1,2030,1
EL65,Elec_Network,Elec_Transmission,1,2035,1
EL65,Elec_Network,Elec_Transmission,1,2040,1
EL65,Elec_Network,Elec_Transmission,1,2045,1
EL65,Elec_Network,Elec_Transmission,1,2050,1
EL64,ELPEDISON,GRGas,1,2023,1.9
EL64,ELPEDISON,GRGas,1,2025,1.9
EL64,ELPEDISON,GRGas,1,2030,1.9
EL64,ELPEDISON,GRGas,1,2035,1.9
EL64,ELPEDISON,GRGas,1,2040,1.9
EL64,ELPEDISON,GRGas,1,2045,1.9
EL64,ELPEDISON,GRGas,1,2050,1.9
EL52,Energ_Thesalonikis,GRGas,1,2023,1.9
EL52,Energ_Thesalonikis,GRGas,1,2025,1.9
EL52,Energ_Thesalonikis,GRGas,1,2030,1.9
EL52,Energ_Thesalonikis,GRGas,1,2035,1.9
EL52,Energ_Thesalonikis,GRGas,1,2040,1.9
EL52,Energ_Thesalonikis,GRGas,1,2045,1.9
EL52,Energ_Thesalonikis,GRGas,1,2050,1.9
EL51,Gas_CCS,Elec_Transmission,1,2023,1
EL51,Gas_CCS,Elec_Transmission,1,2025,1
EL51,Gas_CCS,Elec_Transmission,1,2030,1
EL51,Gas_CCS,Elec_Transmission,1,2035,1
EL51,Gas_CCS,Elec_Transmission,1,2040,1
EL51,Gas_CCS,Elec_Transmission,1,2045,1
EL51,Gas_CCS,Elec_Transmission,1,2050,1
EL52,Gas_CCS,Elec_Transmission,1,2023,1
EL52,Gas_CCS,Elec_Transmission,1,2025,1
EL52,Gas_CCS,Elec_Transmission,1,2030,1
EL52,Gas_CCS,Elec_Transmission,1,2035,1
EL52,Gas_CCS,Elec_Transmission,1,2040,1
EL52,Gas_CCS,Elec_Transmission,1,2045,1
EL52,Gas_CCS,Elec_Transmission,1,2050,1
EL53,Gas_CCS,Elec_Transmission,1,2023,1
EL53,Gas_CCS,Elec_Transmission,1,2025,1
EL53,Gas_CCS,Elec_Transmission,1,2030,1
EL53,Gas_CCS,Elec_Transmission,1,2035,1
EL53,Gas_CCS,Elec_Transmission,1,2040,1
EL53,Gas_CCS,Elec_Transmission,1,2045,1
EL53,Gas_CCS,Elec_Transmission,1,2050,1
EL54,Gas_CCS,Elec_Transmission,1,2023,1
EL54,Gas_CCS,Elec_Transmission,1,2025,1
EL54,Gas_CCS,Elec_Transmission,1,2030,1
EL54,Gas_CCS,Elec_Transmission,1,2035,1
EL54,Gas_CCS,Elec_Transmission,1,2040,1
EL54,Gas_CCS,Elec_Transmission,1,2045,1
EL54,Gas_CCS,Elec_Transmission,1,2050,1
EL61,Gas_CCS,Elec_Transmission,1,2023,1
EL61,Gas_CCS,Elec_Transmission,1,2025,1
EL61,Gas_CCS,Elec_Transmission,1,2030,1
EL61,Gas_CCS,Elec_Transmission,1,2035,1
EL61,Gas_CCS,Elec_Transmission,1,2040,1
EL61,Gas_CCS,Elec_Transmission,1,2045,1
EL61,Gas_CCS,Elec_Transmission,1,2050,1
EL62,Gas_CCS,Elec_Transmission,1,2023,1
EL62,Gas_CCS,Elec_Transmission,1,2025,1
EL62,Gas_CCS,Elec_Transmission,1,2030,1
EL62,Gas_CCS,Elec_Transmission,1,2035,1
EL62,Gas_CCS,Elec_Transmission,1,2040,1
EL62,Gas_CCS,Elec_Transmission,1,2045,1
EL62,Gas_CCS,Elec_Transmission,1,2050,1
EL63,Gas_CCS,Elec_Transmission,1,2023,1
EL63,Gas_CCS,Elec_Transmission,1,2025,1
EL63,Gas_CCS,Elec_Transmission,1,2030,1
EL63,Gas_CCS,Elec_Transmission,1,2035,1
EL63,Gas_CCS,Elec_Transmission,1,2040,1
EL63,Gas_CCS,Elec_Transmission,1,2045,1
EL63,Gas_CCS,Elec_Transmission,1,2050,1
EL64,Gas_CCS,Elec_Transmission,1,2023,1
EL64,Gas_CCS,Elec_Transmission,1,2025,1
EL64,Gas_CCS,Elec_Transmission,1,2030,1
EL64,Gas_CCS,Elec_Transmission,1,2035,1
EL64,Gas_CCS,Elec_Transmission,1,2040,1
EL64,Gas_CCS,Elec_Transmission,1,2045,1
EL64,Gas_CCS,Elec_Transmission,1,2050,1
EL30,Gas_CCS,Elec_Transmission,1,2023,1
EL30,Gas_CCS,Elec_Transmission,1,2025,1
EL30,Gas_CCS,Elec_Transmission,1,2030,1
EL30,Gas_CCS,Elec_Transmission,1,2035,1
EL30,Gas_CCS,Elec_Transmission,1,2040,1
EL30,Gas_CCS,Elec_Transmission,1,2045,1
EL30,Gas_CCS,Elec_Transmission,1,2050,1
EL65,Gas_CCS,Elec_Transmission,1,2023,1
EL65,Gas_CCS,Elec_Transmission,1,2025,1
EL65,Gas_CCS,Elec_Transmission,1,2030,1
EL65,Gas_CCS,Elec_Transmission,1,2035,1
EL65,Gas_CCS,Elec_Transmission,1,2040,1
EL65,Gas_CCS,Elec_Transmission,1,2045,1
EL65,Gas_CCS,Elec_Transmission,1,2050,1
EL64,Iron_I,GRGas,1,2023,3.11
EL64,Iron_I,GRGas,1,2025,3.11
EL64,Iron_I,GRGas,1,2030,3.11
EL64,Iron_I,GRGas,1,2035,3.11
EL64,Iron_I,GRGas,1,2040,3.11
EL64,Iron_I,GRGas,1,2045,3.11
EL64,Iron_I,GRGas,1,2050,3.11
EL64,Iron_II,GRGas,1,2023,3.11
EL64,Iron_II,GRGas,1,2025,3.11
EL64,Iron_II,GRGas,1,2030,3.11
EL64,Iron_II,GRGas,1,2035,3.11
EL64,Iron_II,GRGas,1,2040,3.11
EL64,Iron_II,GRGas,1,2045,3.11
EL64,Iron_II,GRGas,1,2050,3.11
EL64,Iron_III,GRGas,1,2023,3.11
EL64,Iron_III,GRGas,1,2025,3.11
EL64,Iron_III,GRGas,1,2030,3.11
EL64,Iron_III,GRGas,1,2035,3.11
EL64,Iron_III,GRGas,1,2040,3.11
EL64,Iron_III,GRGas,1,2045,3.11
EL64,Iron_III,GRGas,1,2050,3.11
EL64,IronII_CCGT,GRGas,1,2023,1.79
EL64,IronII_CCGT,GRGas,1,2025,1.79
EL64,IronII_CCGT,GRGas,1,2030,1.79
EL64,IronII_CCGT,GRGas,1,2035,1.79
EL64,IronII_CCGT,GRGas,1,2040,1.79
EL64,IronII_CCGT,GRGas,1,2045,1.79
EL64,IronII_CCGT,GRGas,1,2050,1.79
KARPATHOS,Karpathos,GROil,1,2023,3.52
KARPATHOS,Karpathos,GROil,1,2025,3.52
KARPATHOS,Karpathos,GROil,1,2030,3.52
KARPATHOS,Karpathos,GROil,1,2035,3.52
KARPATHOS,Karpathos,GROil,1,2040,3.52
KARPATHOS,Karpathos,GROil,1,2045,3.52
KARPATHOS,Karpathos,GROil,1,2050,3.52
EL65,KORINTHOS_POWER,GRGas,1,2023,1.9
EL65,KORINTHOS_POWER,GRGas,1,2025,1.9
EL65,KORINTHOS_POWER,GRGas,1,2030,1.9
EL65,KORINTHOS_POWER,GRGas,1,2035,1.9
EL65,KORINTHOS_POWER,GRGas,1,2040,1.9
EL65,KORINTHOS_POWER,GRGas,1,2045,1.9
EL65,KORINTHOS_POWER,GRGas,1,2050,1.9
KOS,Kos_Kalymnos,GROil,1,2023,2.72
KOS,Kos_Kalymnos,GROil,1,2025,2.72
KOS,Kos_Kalymnos,GROil,1,2030,2.72
KOS,Kos_Kalymnos,GROil,1,2035,2.72
KOS,Kos_Kalymnos,GROil,1,2040,2.72
KOS,Kos_Kalymnos,GROil,1,2045,2.72
KOS,Kos_Kalymnos,GROil,1,2050,2.72
LEMNOS,Lemnos,GROil,1,2023,3.52
LEMNOS,Lemnos,GROil,1,2025,3.52
LEMNOS,Lemnos,GROil,1,2030,3.52
LEMNOS,Lemnos,GROil,1,2035,3.52
LEMNOS,Lemnos,GROil,1,2040,3.52
LEMNOS,Lemnos,GROil,1,2045,3.52
LEMNOS,Lemnos,GROil,1,2050,3.52
LESVOS,Lesvos,GROil,1,2023,2.72
LESVOS,Lesvos,GROil,1,2025,2.72
LESVOS,Lesvos,GROil,1,2030,2.72
LESVOS,Lesvos,GROil,1,2035,2.72
LESVOS,Lesvos,GROil,1,2040,2.72
LESVOS,Lesvos,GROil,1,2045,2.72
LESVOS,Lesvos,GROil,1,2050,2.72
Crete,Linoperamata,GROil,1,2023,2.78
Crete,Linoperamata,GROil,1,2025,2.78
Crete,Linoperamata,GROil,1,2030,2.78
Crete,Linoperamata,GROil,1,2035,2.78
Crete,Linoperamata,GROil,1,2040,2.78
Crete,Linoperamata,GROil,1,2045,2.78
Crete,Linoperamata,GROil,1,2050,2.78
EL65,Megalopolis_III,GRLignite,1,2023,3
EL65,Megalopolis_III,GRLignite,1,2025,3
EL65,Megalopolis_III,GRLignite,1,2030,3
EL65,Megalopolis_III,GRLignite,1,2035,3
EL65,Megalopolis_III,GRLignite,1,2040,3
EL65,Megalopolis_III,GRLignite,1,2045,3
EL65,Megalopolis_III,GRLignite,1,2050,3
EL65,Megalopolis_IV,GRLignite,1,2023,3.03
EL65,Megalopolis_IV,GRLignite,1,2025,3.03
EL65,Megalopolis_IV,GRLignite,1,2030,3.03
EL65,Megalopolis_IV,GRLignite,1,2035,3.03
EL65,Megalopolis_IV,GRLignite,1,2040,3.03
EL65,Megalopolis_IV,GRLignite,1,2045,3.03
EL65,Megalopolis_IV,GRLignite,1,2050,3.03
EL53,Melitis_I,GRLignite,1,2023,2.47
EL53,Melitis_I,GRLignite,1,2025,2.47
EL53,Melitis_I,GRLignite,1,2030,2.47
EL53,Melitis_I,GRLignite,1,2035,2.47
EL53,Melitis_I,GRLignite,1,2040,2.47
EL53,Melitis_I,GRLignite,1,2045,2.47
EL53,Melitis_I,GRLignite,1,2050,2.47
EL51,OCGT,GRGas,1,2023,2.78
EL51,OCGT,GRGas,1,2025,2.78
EL51,OCGT,GRGas,1,2030,2.78
EL51,OCGT,GRGas,1,2035,2.78
EL51,OCGT,GRGas,1,2040,2.78
EL51,OCGT,GRGas,1,2045,2.78
EL51,OCGT,GRGas,1,2050,2.78
EL52,OCGT,GRGas,1,2023,2.78
EL52,OCGT,GRGas,1,2025,2.78
EL52,OCGT,GRGas,1,2030,2.78
EL52,OCGT,GRGas,1,2035,2.78
EL52,OCGT,GRGas,1,2040,2.78
EL52,OCGT,GRGas,1,2045,2.78
EL52,OCGT,GRGas,1,2050,2.78
EL53,OCGT,GRGas,1,2023,2.78
EL53,OCGT,GRGas,1,2025,2.78
EL53,OCGT,GRGas,1,2030,2.78
EL53,OCGT,GRGas,1,2035,2.78
EL53,OCGT,GRGas,1,2040,2.78
EL53,OCGT,GRGas,1,2045,2.78
EL53,OCGT,GRGas,1,2050,2.78
EL54,OCGT,GRGas,1,2023,2.78
EL54,OCGT,GRGas,1,2025,2.78
EL54,OCGT,GRGas,1,2030,2.78
EL54,OCGT,GRGas,1,2035,2.78
EL54,OCGT,GRGas,1,2040,2.78
EL54,OCGT,GRGas,1,2045,2.78
EL54,OCGT,GRGas,1,2050,2.78
EL61,OCGT,GRGas,1,2023,2.78
EL61,OCGT,GRGas,1,2025,2.78
EL61,OCGT,GRGas,1,2030,2.78
EL61,OCGT,GRGas,1,2035,2.78
EL61,OCGT,GRGas,1,2040,2.78
EL61,OCGT,GRGas,1,2045,2.78
EL61,OCGT,GRGas,1,2050,2.78
EL62,OCGT,GRGas,1,2023,2.78
EL62,OCGT,GRGas,1,2025,2.78
EL62,OCGT,GRGas,1,2030,2.78
EL62,OCGT,GRGas,1,2035,2.78
EL62,OCGT,GRGas,1,2040,2.78
EL62,OCGT,GRGas,1,2045,2.78
EL62,OCGT,GRGas,1,2050,2.78
EL63,OCGT,GRGas,1,2023,2.78
EL63,OCGT,GRGas,1,2025,2.78
EL63,OCGT,GRGas,1,2030,2.78
EL63,OCGT,GRGas,1,2035,2.78
EL63,OCGT,GRGas,1,2040,2.78
EL63,OCGT,GRGas,1,2045,2.78
EL63,OCGT,GRGas,1,2050,2.78
EL64,OCGT,GRGas,1,2023,2.78
EL64,OCGT,GRGas,1,2025,2.78
EL64,OCGT,GRGas,1,2030,2.78
EL64,OCGT,GRGas,1,2035,2.78
EL64,OCGT,GRGas,1,2040,2.78
EL64,OCGT,GRGas,1,2045,2.78
EL64,OCGT,GRGas,1,2050,2.78
EL30,OCGT,GRGas,1,2023,2.78
EL30,OCGT,GRGas,1,2025,2.78
EL30,OCGT,GRGas,1,2030,2.78
EL30,OCGT,GRGas,1,2035,2.78
EL30,OCGT,GRGas,1,2040,2.78
EL30,OCGT,GRGas,1,2045,2.78
EL30,OCGT,GRGas,1,2050,2.78
EL65,OCGT,GRGas,1,2023,2.78
EL65,OCGT,GRGas,1,2025,2.78
EL65,OCGT,GRGas,1,2030,2.78
EL65,OCGT,GRGas,1,2035,2.78
EL65,OCGT,GRGas,1,2040,2.78
EL65,OCGT,GRGas,1,2045,2.78
EL65,OCGT,GRGas,1,2050,2.78
SKYROS,Skyros,GROil,1,2023,3.52
SKYROS,Skyros,GROil,1,2025,3.52
SKYROS,Skyros,GROil,1,2030,3.52
SKYROS,Skyros,GROil,1,2035,3.52
SKYROS,Skyros,GROil,1,2040,3.52
SKYROS,Skyros,GROil,1,2045,3.52
SKYROS,Skyros,GROil,1,2050,3.52
SERIFOS,Serifos,GROil,1,2023,3.52
SERIFOS,Serifos,GROil,1,2025,3.52
SERIFOS,Serifos,GROil,1,2030,3.52
SERIFOS,Serifos,GROil,1,2035,3.52
SERIFOS,Serifos,GROil,1,2040,3.52
SERIFOS,Serifos,GROil,1,2045,3.52
SERIFOS,Serifos,GROil,1,2050,3.52
EL64,PROTERGIA_CC,GRGas,1,2023,1.9
EL64,PROTERGIA_CC,GRGas,1,2025,1.9
EL64,PROTERGIA_CC,GRGas,1,2030,1.9
EL64,PROTERGIA_CC,GRGas,1,2035,1.9
EL64,PROTERGIA_CC,GRGas,1,2040,1.9
EL64,PROTERGIA_CC,GRGas,1,2045,1.9
EL64,PROTERGIA_CC,GRGas,1,2050,1.9
EL53,Ptolemaidas_V,GRLignite,1,2023,2.41
EL53,Ptolemaidas_V,GRLignite,1,2025,2.41
EL53,Ptolemaidas_V,GRLignite,1,2030,2.41
EL53,Ptolemaidas_V,GRLignite,1,2035,2.41
EL53,Ptolemaidas_V,GRLignite,1,2040,2.41
EL53,Ptolemaidas_V,GRLignite,1,2045,2.41
EL53,Ptolemaidas_V,GRLignite,1,2050,2.41
RODOS,Rodos,GROil,1,2023,2.72
RODOS,Rodos,GROil,1,2025,2.72
RODOS,Rodos,GROil,1,2030,2.72
RODOS,Rodos,GROil,1,2035,2.72
RODOS,Rodos,GROil,1,2040,2.72
RODOS,Rodos,GROil,1,2045,2.72
RODOS,Rodos,GROil,1,2050,2.72
SAMOS,Samos,GROil,1,2023,3.52
SAMOS,Samos,GROil,1,2025,3.52
SAMOS,Samos,GROil,1,2030,3.52
SAMOS,Samos,GROil,1,2035,3.52
SAMOS,Samos,GROil,1,2040,3.52
SAMOS,Samos,GROil,1,2045,3.52
SAMOS,Samos,GROil,1,2050,3.52
THIRA,Thira,GROil,1,2023,2.72
THIRA,Thira,GROil,1,2025,2.72
THIRA,Thira,GROil,1,2030,2.72
THIRA,Thira,GROil,1,2035,2.72
THIRA,Thira,GROil,1,2040,2.72
THIRA,Thira,GROil,1,2045,2.72
THIRA,Thira,GROil,1,2050,2.72
EL64,THIS_Ag.Nikolaos,GRGas,1,2023,1.59
EL64,THIS_Ag.Nikolaos,GRGas,1,2025,1.59
EL64,THIS_Ag.Nikolaos,GRGas,1,2030,1.59
EL64,THIS_Ag.Nikolaos,GRGas,1,2035,1.59
EL64,THIS_Ag.Nikolaos,GRGas,1,2040,1.59
EL64,THIS_Ag.Nikolaos,GRGas,1,2045,1.59
EL64,THIS_Ag.Nikolaos,GRGas,1,2050,1.59
Crete,Xilokamara,GROil,1,2023,2.69
Crete,Xilokamara,GROil,1,2025,2.69
Crete,Xilokamara,GROil,1,2030,2.69
Crete,Xilokamara,GROil,1,2035,2.69
Crete,Xilokamara,GROil,1,2040,2.69
Crete,Xilokamara,GROil,1,2045,2.69
Crete,Xilokamara,GROil,1,2050,2.69
Crete,Elec_Network,Elec_Transmission,1,2023,1
Crete,Elec_Network,Elec_Transmission,1,2025,1
Crete,Elec_Network,Elec_Transmission,1,2030,1
Crete,Elec_Network,Elec_Transmission,1,2035,1
Crete,Elec_Network,Elec_Transmission,1,2040,1
Crete,Elec_Network,Elec_Transmission,1,2045,1
Crete,Elec_Network,Elec_Transmission,1,2050,1
THIRA,Elec_Network,Elec_Transmission,1,2023,1
THIRA,Elec_Network,Elec_Transmission,1,2025,1
THIRA,Elec_Network,Elec_Transmission,1,2030,1
THIRA,Elec_Network,Elec_Transmission,1,2035,1
THIRA,Elec_Network,Elec_Transmission,1,2040,1
THIRA,Elec_Network,Elec_Transmission,1,2045,1
THIRA,Elec_Network,Elec_Transmission,1,2050,1
SAMOS,Elec_Network,Elec_Transmission,1,2023,1
SAMOS,Elec_Network,Elec_Transmission,1,2025,1
SAMOS,Elec_Network,Elec_Transmission,1,2030,1
SAMOS,Elec_Network,Elec_Transmission,1,2035,1
SAMOS,Elec_Network,Elec_Transmission,1,2040,1
SAMOS,Elec_Network,Elec_Transmission,1,2045,1
SAMOS,Elec_Network,Elec_Transmission,1,2050,1
CHIOS,Elec_Network,Elec_Transmission,1,2023,1
CHIOS,Elec_Network,Elec_Transmission,1,2025,1
CHIOS,Elec_Network,Elec_Transmission,1,2030,1
CHIOS,Elec_Network,Elec_Transmission,1,2035,1
CHIOS,Elec_Network,Elec_Transmission,1,2040,1
CHIOS,Elec_Network,Elec_Transmission,1,2045,1
CHIOS,Elec_Network,Elec_Transmission,1,2050,1
LESVOS,Elec_Network,Elec_Transmission,1,2023,1
LESVOS,Elec_Network,Elec_Transmission,1,2025,1
LESVOS,Elec_Network,Elec_Transmission,1,2030,1
LESVOS,Elec_Network,Elec_Transmission,1,2035,1
LESVOS,Elec_Network,Elec_Transmission,1,2040,1
LESVOS,Elec_Network,Elec_Transmission,1,2045,1
LESVOS,Elec_Network,Elec_Transmission,1,2050,1
LEMNOS,Elec_Network,Elec_Transmission,1,2023,1
LEMNOS,Elec_Network,Elec_Transmission,1,2025,1
LEMNOS,Elec_Network,Elec_Transmission,1,2030,1
LEMNOS,Elec_Network,Elec_Transmission,1,2035,1
LEMNOS,Elec_Network,Elec_Transmission,1,2040,1
LEMNOS,Elec_Network,Elec_Transmission,1,2045,1
LEMNOS,Elec_Network,Elec_Transmission,1,2050,1
RODOS,Elec_Network,Elec_Transmission,1,2023,1
RODOS,Elec_Network,Elec_Transmission,1,2025,1
RODOS,Elec_Network,Elec_Transmission,1,2030,1
RODOS,Elec_Network,Elec_Transmission,1,2035,1
RODOS,Elec_Network,Elec_Transmission,1,2040,1
RODOS,Elec_Network,Elec_Transmission,1,2045,1
RODOS,Elec_Network,Elec_Transmission,1,2050,1
KOS,Elec_Network,Elec_Transmission,1,2023,1
KOS,Elec_Network,Elec_Transmission,1,2025,1
KOS,Elec_Network,Elec_Transmission,1,2030,1
KOS,Elec_Network,Elec_Transmission,1,2035,1
KOS,Elec_Network,Elec_Transmission,1,2040,1
KOS,Elec_Network,Elec_Transmission,1,2045,1
KOS,Elec_Network,Elec_Transmission,1,2050,1
KARPATHOS,Elec_Network,Elec_Transmission,1,2023,1
KARPATHOS,Elec_Network,Elec_Transmission,1,2025,1
KARPATHOS,Elec_Network,Elec_Transmission,1,2030,1
KARPATHOS,Elec_Network,Elec_Transmission,1,2035,1
KARPATHOS,Elec_Network,Elec_Transmission,1,2040,1
KARPATHOS,Elec_Network,Elec_Transmission,1,2045,1
KARPATHOS,Elec_Network,Elec_Transmission,1,2050,1
SKYROS,Elec_Network,Elec_Transmission,1,2023,1
SKYROS,Elec_Network,Elec_Transmission,1,2025,1
SKYROS,Elec_Network,Elec_Transmission,1,2030,1
SKYROS,Elec_Network,Elec_Transmission,1,2035,1
SKYROS,Elec_Network,Elec_Transmission,1,2040,1
SKYROS,Elec_Network,Elec_Transmission,1,2045,1
SKYROS,Elec_Network,Elec_Transmission,1,2050,1
SERIFOS,Elec_Network,Elec_Transmission,1,2023,1
SERIFOS,Elec_Network,Elec_Transmission,1,2025,1
SERIFOS,Elec_Network,Elec_Transmission,1,2030,1
SERIFOS,Elec_Network,Elec_Transmission,1,2035,1
SERIFOS,Elec_Network,Elec_Transmission,1,2040,1
SERIFOS,Elec_Network,Elec_Transmission,1,2045,1
SERIFOS,Elec_Network,Elec_Transmission,1,2050,1
Crete,Batteries_New,Elec_Transmission,1,2023,1
Crete,Batteries_New,Elec_Transmission,1,2025,1
Crete,Batteries_New,Elec_Transmission,1,2030,1
Crete,Batteries_New,Elec_Transmission,1,2035,1
Crete,Batteries_New,Elec_Transmission,1,2040,1
Crete,Batteries_New,Elec_Transmission,1,2045,1
Crete,Batteries_New,Elec_Transmission,1,2050,1
THIRA,Batteries_New,Elec_Transmission,1,2023,1
THIRA,Batteries_New,Elec_Transmission,1,2025,1
THIRA,Batteries_New,Elec_Transmission,1,2030,1
THIRA,Batteries_New,Elec_Transmission,1,2035,1
THIRA,Batteries_New,Elec_Transmission,1,2040,1
THIRA,Batteries_New,Elec_Transmission,1,2045,1
THIRA,Batteries_New,Elec_Transmission,1,2050,1
SAMOS,Batteries_New,Elec_Transmission,1,2023,1
SAMOS,Batteries_New,Elec_Transmission,1,2025,1
SAMOS,Batteries_New,Elec_Transmission,1,2030,1
SAMOS,Batteries_New,Elec_Transmission,1,2035,1
SAMOS,Batteries_New,Elec_Transmission,1,2040,1
SAMOS,Batteries_New,Elec_Transmission,1,2045,1
SAMOS,Batteries_New,Elec_Transmission,1,2050,1
CHIOS,Batteries_New,Elec_Transmission,1,2023,1
CHIOS,Batteries_New,Elec_Transmission,1,2025,1
CHIOS,Batteries_New,Elec_Transmission,1,2030,1
CHIOS,Batteries_New,Elec_Transmission,1,2035,1
CHIOS,Batteries_New,Elec_Transmission,1,2040,1
CHIOS,Batteries_New,Elec_Transmission,1,2045,1
CHIOS,Batteries_New,Elec_Transmission,1,2050,1
LESVOS,Batteries_New,Elec_Transmission,1,2023,1
LESVOS,Batteries_New,Elec_Transmission,1,2025,1
LESVOS,Batteries_New,Elec_Transmission,1,2030,1
LESVOS,Batteries_New,Elec_Transmission,1,2035,1
LESVOS,Batteries_New,Elec_Transmission,1,2040,1
LESVOS,Batteries_New,Elec_Transmission,1,2045,1
LESVOS,Batteries_New,Elec_Transmission,1,2050,1
LEMNOS,Batteries_New,Elec_Transmission,1,2023,1
LEMNOS,Batteries_New,Elec_Transmission,1,2025,1
LEMNOS,Batteries_New,Elec_Transmission,1,2030,1
LEMNOS,Batteries_New,Elec_Transmission,1,2035,1
LEMNOS,Batteries_New,Elec_Transmission,1,2040,1
LEMNOS,Batteries_New,Elec_Transmission,1,2045,1
LEMNOS,Batteries_New,Elec_Transmission,1,2050,1
RODOS,Batteries_New,Elec_Transmission,1,2023,1
RODOS,Batteries_New,Elec_Transmission,1,2025,1
RODOS,Batteries_New,Elec_Transmission,1,2030,1
RODOS,Batteries_New,Elec_Transmission,1,2035,1
RODOS,Batteries_New,Elec_Transmission,1,2040,1
RODOS,Batteries_New,Elec_Transmission,1,2045,1
RODOS,Batteries_New,Elec_Transmission,1,2050,1
KOS,Batteries_New,Elec_Transmission,1,2023,1
KOS,Batteries_New,Elec_Transmission,1,2025,1
KOS,Batteries_New,Elec_Transmission,1,2030,1
KOS,Batteries_New,Elec_Transmission,1,2035,1
KOS,Batteries_New,Elec_Transmission,1,2040,1
KOS,Batteries_New,Elec_Transmission,1,2045,1
KOS,Batteries_New,Elec_Transmission,1,2050,1
KARPATHOS,Batteries_New,Elec_Transmission,1,2023,1
KARPATHOS,Batteries_New,Elec_Transmission,1,2025,1
KARPATHOS,Batteries_New,Elec_Transmission,1,2030,1
KARPATHOS,Batteries_New,Elec_Transmission,1,2035,1
KARPATHOS,Batteries_New,Elec_Transmission,1,2040,1
KARPATHOS,Batteries_New,Elec_Transmission,1,2045,1
KARPATHOS,Batteries_New,Elec_Transmission,1,2050,1
SKYROS,Batteries_New,Elec_Transmission,1,2023,1
SKYROS,Batteries_New,Elec_Transmission,1,2025,1
SKYROS,Batteries_New,Elec_Transmission,1,2030,1
SKYROS,Batteries_New,Elec_Transmission,1,2035,1
SKYROS,Batteries_New,Elec_Transmission,1,2040,1
SKYROS,Batteries_New,Elec_Transmission,1,2045,1
SKYROS,Batteries_New,Elec_Transmission,1,2050,1
SERIFOS,Batteries_New,Elec_Transmission,1,2023,1
SERIFOS,Batteries_New,Elec_Transmission,1,2025,1
SERIFOS,Batteries_New,Elec_Transmission,1,2030,1
SERIFOS,Batteries_New,Elec_Transmission,1,2035,1
SERIFOS,Batteries_New,Elec_Transmission,1,2040,1
SERIFOS,Batteries_New,Elec_Transmission,1,2045,1
SERIFOS,Batteries_New,Elec_Transmission,1,2050,1
EL51,HPS_New,Elec_Transmission,1,2023,1
EL51,HPS_New,Elec_Transmission,1,2025,1
EL51,HPS_New,Elec_Transmission,1,2030,1
EL51,HPS_New,Elec_Transmission,1,2035,1
EL51,HPS_New,Elec_Transmission,1,2040,1
EL51,HPS_New,Elec_Transmission,1,2045,1
EL51,HPS_New,Elec_Transmission,1,2050,1
EL52,HPS_New,Elec_Transmission,1,2023,1
EL52,HPS_New,Elec_Transmission,1,2025,1
EL52,HPS_New,Elec_Transmission,1,2030,1
EL52,HPS_New,Elec_Transmission,1,2035,1
EL52,HPS_New,Elec_Transmission,1,2040,1
EL52,HPS_New,Elec_Transmission,1,2045,1
EL52,HPS_New,Elec_Transmission,1,2050,1
EL53,HPS_New,Elec_Transmission,1,2023,1
EL53,HPS_New,Elec_Transmission,1,2025,1
EL53,HPS_New,Elec_Transmission,1,2030,1
EL53,HPS_New,Elec_Transmission,1,2035,1
EL53,HPS_New,Elec_Transmission,1,2040,1
EL53,HPS_New,Elec_Transmission,1,2045,1
EL53,HPS_New,Elec_Transmission,1,2050,1
EL54,HPS_New,Elec_Transmission,1,2023,1
EL54,HPS_New,Elec_Transmission,1,2025,1
EL54,HPS_New,Elec_Transmission,1,2030,1
EL54,HPS_New,Elec_Transmission,1,2035,1
EL54,HPS_New,Elec_Transmission,1,2040,1
EL54,HPS_New,Elec_Transmission,1,2045,1
EL54,HPS_New,Elec_Transmission,1,2050,1
EL61,HPS_New,Elec_Transmission,1,2023,1
EL61,HPS_New,Elec_Transmission,1,2025,1
EL61,HPS_New,Elec_Transmission,1,2030,1
EL61,HPS_New,Elec_Transmission,1,2035,1
EL61,HPS_New,Elec_Transmission,1,2040,1
